Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
02 - Remodel Residential,2021-MSS-RES-00778,,BRRRS - Reroof or Reside Residential,,SFR/ 7:12 / 1 arch layer / 1 story sf residential re-roof / R&R / install synthetic underlayment / install 50 yr shingle / ice and water shield / crv/ INSTALL PER IRC AND LISTING./ VB/ R3,JARED LANGLEY ENTERPRISES INC,10000.0,0.0,,,2988 STRATFORD LN,,10000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00781,,BRRRS - Reroof or Reside Residential,,"SFR/ Tear off existing roof down to decking, then replace with GAF System. Replace ice and water shield, underlayment, drip edge and shingles,/ 6:12/ INSTALL PER IRC AND LISTING/ VB/ R3",CREATUM ROOFING AND REPAIR,22238.0,0.0,,,6209 LOWER MILLER CREEK RD,,22238.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00785,,BRRRS - Reroof or Reside Residential,,"SFR/  remove old shingles, to install ice & water shield, to install GAF Tigerpaw underlayment, to install GAF Timberline HDz architectural shingles./ INSTALL PER IRC AND LISTING/ 6:12/ VB/ R3",ABOVE THE REST ROOFING,5500.0,0.0,,,916 KERN ST,,5500.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00786,,BAARR -  Add/Alter/Remodel Residential,,"SFR/ Add kickers to a dozen rafters to reinforce for solar, per attached letter.",4M ELECTRIC,500.0,0.0,,,215 MARY AVE,,500.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00788,,BRRRS - Reroof or Reside Residential,,"SFR/ Strip, WIP, Synthetic Underlayment,  30yr shingle, ridgevent/ INSTALL PER IRC AND LISTING/ 6:12/ VB/ R3",DOUGLAS MILLER CONSTRUCTION & PROPERTY MAINTENAN,6300.0,0.0,,,941 EDITH ST,,6300.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00789,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# Felt / replace with 30-Year / Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 8:12 / VB / R-3,RHINO ROOFING,12000.0,0.0,,,2515 SNAFFLE BIT WAY,,12000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00793,,BAARR -  Add/Alter/Remodel Residential,,"SFR / Add kickers to a half dozen rafters per Beaudette.  End result, solar panels on the roof./VB/R-3",4M ELECTRIC,300.0,0.0,,,1637 S 07TH ST W,,300.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00795,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / VB / R-3",RHINO ROOFING,15475.0,0.0,,,565 JOHNSON ST,,15475.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00799,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# Felt / replace with 30-Year / Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 8:12 / VB / R-3,RHINO ROOFING,1200.0,0.0,,,305 CONNELL AVE,,1200.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00800,,BRRRS - Reroof or Reside Residential,,DETACHED GARAGE / Remove & Replace 30# Felt / replace with 30-Year / Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 8:12 / VB / U,RHINO ROOFING,1200.0,0.0,,,305 CONNELL AVE,,1200.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00801,,BRRRS - Reroof or Reside Residential,,CARRIAGE HOUSE / Remove & Replace 30# Felt / replace with 30-Year / Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IBC AND LISTING / 10:12 / VB /  R-3 / CARRIAGE HOUSE ONLY / ADDRESS MIGHT NEED TO BE 319 1/2 E PINE ST,RHINO ROOFING,10000.0,0.0,,,319 1/2 E PINE ST,,10000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00802,,BRRRS - Reroof or Reside Residential,,SFR / to remove old roofing / to install ice & water shield / to install GAF Tigerpaw underlayment / to install GAF Timberline HDz architectural shingles / INSTALL PER IRC AND LISTING / 5:12 / VB / R-3,ABOVE THE REST ROOFING,10400.0,0.0,,,705 DIXON AVE,,10400.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00803,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# Felt / replace with 30-Year / Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 5:12 / VB / R-3,RHINO ROOFING,10000.0,0.0,,,116 MICHELLE CT,,10000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00805,,BRRRS - Reroof or Reside Residential,,SFR / removal of old roofing materials / install new ice n water / synthetic underlayment / architucial shingles / INSTALL PER IRC AND LISTING / 7:12 / VB / R-3,SIMPLY THE BEST ROOFING,13500.0,0.0,,,4746 SCOTT ALLEN DR,,13500.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00806,,BRRRS - Reroof or Reside Residential,,SFR / Tearing off existing roof and replacing with Arctic Seal ice and water shield / Tiger Paw synthetic underlayment / and GAF Timberline HDZ shingles / INSTALL PER IRC AND LISTING / 5:12 / VB / R-3,FISHER FAMILY CONSTRUCTION,10000.0,0.0,,,2807 STRATFORD LN,,10000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00810,,BRRRS - Reroof or Reside Residential,,SFR / 3:12 / 1 3-tab layer / 1-2 story SF residential re-roof / R&R / install 50 yr shingle / ice and water shield / CRV / OBSERVE LOW SLOPE REQUIREMENTS / INSTALL PER IRC / VB / R-3,JARED LANGLEY ENTERPRISES INC,26000.0,0.0,,,20 WILLOWBROOK LN,,26000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00812,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# Felt / replace with 30-Year / Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,RHINO ROOFING,10000.0,0.0,,,2860 SHEFFIELD DR,,10000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00816,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge ice and water on eaves / starter course felt / new shingles / ridge vent and ridge cap / INSTALL PER IRC / 4:12 / 8:12 / VB / R-3,A & B ROOFING CO,18480.0,0.0,,,5307 BIGFORK RD,,18480.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00817,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge ice and water on eaves / starter course felt / new shingles / ridge vent and ridge cap / INSTALL PER IRC / 3:12 / VB / R-3,A & B ROOFING CO,38000.0,0.0,,,304 DALY AVE,,38000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00818,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge ice and water on eaves / starter course felt / new shingles / ridge vent and ridge cap / INSTALL PER IRC / 5:12 / VB / R-3,A & B ROOFING CO,17000.0,0.0,,,93 WAPIKIYA DR,,17000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00819,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge ice and water on eaves / starter course felt / new shingles / ridge vent and ridge cap / 6:12 / VB / R-3,A & B ROOFING CO,18000.0,0.0,,,2417 42ND ST,,18000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00820,,BRRRS - Reroof or Reside Residential,,GARAGE / Remove shingles / install new drip edge ice and water on eaves / starter course felt / new shingles / 8:12 / VB / U,A & B ROOFING CO,1800.0,0.0,,,2417 42ND ST,,1800.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00822,,BRRRS - Reroof or Reside Residential,,SFR / Remove old roofing / Install ice and water shield / synthetic underlayment / drip edge metal / ridge vent / Install new shingles / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,IVANS ROOFING AND CONSTRUCTION LLC,13500.0,0.0,,,2105 GERALD AVE,,13500.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00823,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing to bare decking / install new edge metal / install new underlayment including ice & water barrier on all eaves and valleys / install new limited lifetime architectural shingles / install new pipe boots / install new ridge vent and cap / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,DERRICK G SMITH ROOFING LLC,12980.0,0.0,,,2325 S 07TH ST W,,12980.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00827,,BRRRS - Reroof or Reside Residential,,SFR/ 17 squares of complete tear off and haul away / All new ice and water to city code and synthetic roofing paper / All new cobra vent for ventilation and all new pipe jack boots / All new starter strip on the eve's and gables / 17 squares of new architectural shingles on 4/12 pitch / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,FISHERS CONSTRUCTION AND LANDSCAPE,5800.0,0.0,,,1906 BIRCH ST,,5800.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00828,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing to bare decking / install new edge metal / install new SYNTHETIC underlayment including ice & water membrane on all eaves and valleys / install new limited lifetime architetural shingles / install new pipe boots / install ridge vent and cap / INSTALL PER IRC AND LISTING / 5:12 / VB / R-3,DERRICK G SMITH ROOFING LLC,7875.0,0.0,,,342 DAVID CT,,7875.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00829,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing to bare decking / install new edge metal / install new SYNTHETIC underlayment including ice & water membrane on all eaves and valleys / install new limited lifetime architectural shingles / install new pipe boots / install ridge vent and cap / 5:12 / VB / R-3,DERRICK G SMITH ROOFING LLC,7695.0,0.0,,,332 DAVID CT,,7695.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00830,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3",RHINO ROOFING,12000.0,0.0,,,3044 MARY JANE BLVD,,12000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00831,,BRRRS - Reroof or Reside Residential,,SFR / to tear off old roofing / to install ice & water shield / to install GAF Tigerpaw underlayment / to install GAF Timberline HDz architectural shingles / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,ABOVE THE REST ROOFING,6000.0,0.0,,,127 DEARBORN AVE,,6000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00832,,BRRRS - Reroof or Reside Residential,,DET GARAGE / to tear off old roofing / to install ice & water shield / to install GAF Tigerpaw underlayment / to install GAF Timberline HDz architetural shingles / INSTALL PER IRC AND LISTING / 6:12 / VB / U,ABOVE THE REST ROOFING,2000.0,0.0,,,127 DEARBORN AVE,,2000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00833,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing asphalt shingles and vapor barrier down to plywood / Install new vapor barrier and new asphalt shingles / INSTALL ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,MRD CONTRACTING LLC,13800.0,0.0,,,2405 HIGHWOOD DR,,13800.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00834,,BRRRS - Reroof or Reside Residential,,SFR /REMOVE EXISTING SHINGLES /  REPLACINGSYNTHETIC UNDERLAYMENT / REPLACING SHINGLES /INSTALL ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,OWNER,4500.0,0.0,,,106 TAHOE DR,,4500.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00836,,BRRRS - Reroof or Reside Residential,,SFR/RESIDE/REMOVE VINYL SIDING AND REPLACE WITH ENGINEERING WOOD LAP SIDING/TWO STORY/VB/R-3,OWNER,5000.0,0.0,,,2237 W KENT AVE,,5000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00837,,BAARR -  Add/Alter/Remodel Residential,,SFR/INSTALL EGRESS WINDOW/VB/R-3,JORDAN CONSTRUCTION,2200.0,0.0,,,1840 W SUSSEX AVE,,2200.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00838,,BAARR -  Add/Alter/Remodel Residential,,"SFR/ install egress window in basement. install 2x8 treated to 2x6header four deep. install window , well and back fill",HANSEN BUILDERS,3600.0,0.0,,,1733 STODDARD ST,,3600.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00839,,BRRRS - Reroof or Reside Residential,,SFR / Strip / water ice protection / synthetic Underlayment / 30 yr shingles / rc / ridge vent per code / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,DOUGLAS MILLER CONSTRUCTION & PROPERTY MAINTENAN,6775.0,0.0,,,1701 COOPER ST,,6775.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00841,,BRRRS - Reroof or Reside Residential,,TOWN HOUSE / Remove & Replace 30# Felt / replace with 30-Year / Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,RHINO ROOFING,4000.0,0.0,,,708 A CHARLO ST,,4000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00842,,BRRRS - Reroof or Reside Residential,,TOWN HOUSE / Remove & Replace 30# Felt / replace with 30-Year / Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,RHINO ROOFING,4000.0,0.0,,,708 B CHARLO ST,,4000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00843,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# Felt / replace with 30-Year / Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 5:12 / VB / R-3,RHINO ROOFING,9500.0,0.0,,,700 ROLLINS ST,,9500.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00845,,BRRRS - Reroof or Reside Residential,,SFR/ TEAR OFF/ REPLACE ICE AND WATER SHIELD/ SYNTHETIC UNDERLAYMENT/ SHINGLES PER IRC AND LISTING/ RIDGE VENT AND CAP/ 8:12/ VB/ R3,INDEPENDENT ROOFING LLC,7235.0,0.0,,,611 LIVINGSTON AVE,,7235.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00847,,BRRRS - Reroof or Reside Residential,,SFR/ Tear off old shingles install dry in material and new shingles/ ICE AND WATER SHIELD/ UNDERLAYMENT/ INSTALL PER IRC AND LISTING/ 8:12/ VB/ R3,MERIDIAN CONSTRUCTION COMPANY,7800.0,0.0,,,507 N 04TH ST W,,7800.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00850,,BRRRS - Reroof or Reside Residential,,SFR/ TEAR OFF/ REPLACE ICE AND WATER SHIELD/ FELT UNDERLAYMENT/ SHINGLES PER IRC AND LISTING/ RIDGE VENT AND CAP/ 6:12/ VB/ R3,P R & R,10340.0,0.0,,,4316 21ST AVE,,10340.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00852,,BRF&F - Footing/Foundation,,SFR/ 4-7:12 / 1 3-tab layer / 1 story sf residential re-roof / R&R / install synthetic underlayment / install 50 yr shingle / ice and water shield / CRV/ INSTALL PER IRC AND LISTING,JARED LANGLEY ENTERPRISES INC,13000.0,0.0,,,546 WOODWORTH AVE,,13000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00853,,BRRRS - Reroof or Reside Residential,,DETACHED GARAGE/ 4:12 / 1 3-tab layer / 1 story re-roof / R&R / install synthetic underlayment / install 50 yr shingle / ice and water shield / CRV/ INSTALL PER IRC AND LISTING,JARED LANGLEY ENTERPRISES INC,13000.0,0.0,,,546 WOODWORTH AVE,,13000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00854,,BRRRS - Reroof or Reside Residential,,"SFR/ 3,4,5:12 / 1 3-tab layer / 1 story sf residential reroof / R&R / install 50 yr shingle / ice and water shield / CRV/ INSTALL PER IRC AND LISTING/ VB/ R3",JARED LANGLEY ENTERPRISES INC,18000.0,0.0,,,1428 SCHILLING ST,,18000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00855,,BRRRS - Reroof or Reside Residential,,SFR/ 4-6:12 / 1 3-tab layer / 1-2 story sf residential re-roof / R&R / install synthetic underlayment / install 50 yr shingle / ice and water shield / CRV/ INSTALL PER IRC AND LISTING/ VB/ R3,JARED LANGLEY ENTERPRISES INC,24000.0,0.0,,,3742 RATTLESNAKE DR,,24000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00856,,BRRRS - Reroof or Reside Residential,,SFR/ 5:12 / 1 arch layer / 1-2 story sf residential reroof / R&R / install synthetic underlayment / install 50 yr shingle / ice and water shield / CRV/ INSTALL PER ICE AND LISTING/ VB/ R3,JARED LANGLEY ENTERPRISES INC,12000.0,0.0,,,1812 SCHILLING ST,,12000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00858,,BRRRS - Reroof or Reside Residential,,"SFR/ Remove existing roofing material, re-sheet if necessary, replace material with new GAF asphalt shingles, remove debris/ INSTALL PER IRC AND LISTING./ 4:12/ VB/ R3",REVE EXTERIORS LLC,25017.0,0.0,,,6185 SAINT THOMAS DR,,25017.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00861,,BRRRS - Reroof or Reside Residential,,"SFR/ Remove & Replace 30# Felt, replace with 40-Year, Malarkey Shingle.
Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water Shield/ INSTALL PER IRC AND LISTING/ 5:12/ VB/ R3",RHINO ROOFING,20000.0,0.0,,,808 WHITAKER DR,,20000.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
02 - Remodel Residential,2021-MSS-RES-00864,,BRRRS - Reroof or Reside Residential,,"SFR/ Remove roofing and replace with new sheathing, ice and water on eaves and valleys and new Malarky shingles/ INSTALL PER IRC AND LISTING/ 8:12/ VB/ R3",LIGHT ROOFING LIMITED,7500.0,0.0,,,731 N 05TH ST W,,7500.0,0.0,Residential,Addition/Remodel,0,09 Data Dump,2021-09-01,September,09,2021,2022
