Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
02 - Remodel Residential,2024-MSS-RES-00379,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/REMODEL - NO DUPLEX OR ADU -remodel of the basement ONLY - NOT APPROVED AS TWO LDWELLING UNITS. There is an existing bedroom and bathroom. A second bedroom, kitchenette, and utility room will be added. Both bedrooms have an egress window./VB/R-3",OWNER,30000.0,0.0,,,635 GERALD AVE,SFR-DET,30000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00387,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,EDGELL BUILDING AND DEVELOPMENT INC,,78353.9,,278466.28,2259 DEPOT WAY,TED SF,78353.9,200112.38000000003,TED Single Dwelling,New Construction,1,07 Data Dump,2024-07-01,July,07,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00392,,BNSFR - New Single Family Residence,TED,2021 CODES/NSFR/VB/R-3,EDGELL BUILDING AND DEVELOPMENT INC,,69621.48,,244747.94,2271 DEPOT WAY,TED SF,69621.48,175126.46000000002,TED Single Dwelling,New Construction,1,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00394,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Renovation/Restoration of historic home. Work includes removal of roof to address structural concerns and re-build elements original to the home. A back porch is being removed and rebuilt as a sunroom with full height basement below./VB/R-3,JM MORAN & COMPANY INC,1350000.0,0.0,,,205 S 05TH ST E,,1350000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00396,,BNSFR - New Single Family Residence,TED,2021 CODES/NSFR/VB/R-3,EDGELL BUILDING AND DEVELOPMENT INC,,80707.65,,286297.28,4368 BANTRY CT,TED SF,80707.65,205589.63000000003,TED Single Dwelling,New Construction,1,07 Data Dump,2024-07-01,July,07,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00408,,BNSFR - New Single Family Residence,TED,2021 CODES/NSFR/VB/R-3,EDGELL BUILDING AND DEVELOPMENT INC,,101311.0,,360582.29,4360 BANTRY CT,TED SF,101311.0,259271.28999999998,TED Single Dwelling,New Construction,1,07 Data Dump,2024-07-01,July,07,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00410,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/VB/R-3,LM COX INC,,86125.03,,305980.68,2504 BELT BUCKLE WAY,SFR-DET,86125.03,219855.65,Single Dwelling Detached,New Construction,1,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00411,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Partial demo of existing deck (261 SF) and addition of new deck (468 SF)./VB/R-3,WESTERN MONTANA LEVEL LINE BUILDERS INC,40000.0,0.0,,,5648 PROSPECT DR,,40000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
06 - New Miscellaneous,2024-MSS-RES-00433,,BNRDG - New Detached Garage/Carport,TED,2021 CODES/NEW DET GARAGE/VB/U,EDGELL BUILDING AND DEVELOPMENT INC,,8252.2,,32176.32,2271 DEPOT WAY,TED SF,8252.2,23924.12,"Misc. (Garage, Shed, etc.)",New Construction,0,07 Data Dump,2024-07-01,July,07,2024,2025
06 - New Miscellaneous,2024-MSS-RES-00440,,BNRDG - New Detached Garage/Carport,TED,2021 CODES/NEW DET GARAGE/VB/U,EDGELL BUILDING AND DEVELOPMENT INC,,8252.2,,40153.92,4368 BANTRY CT,TED SF,8252.2,31901.719999999998,"Misc. (Garage, Shed, etc.)",New Construction,0,07 Data Dump,2024-07-01,July,07,2024,2025
06 - New Miscellaneous,2024-MSS-RES-00441,,BNRDG - New Detached Garage/Carport,TED,2021 CODES/NEW DET GARAGE/VB/U,EDGELL BUILDING AND DEVELOPMENT INC,,5580.52,,15246.0,4360 BANTRY CT,TED SF,5580.52,9665.48,"Misc. (Garage, Shed, etc.)",New Construction,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00461,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/replace existing tub/shower & surround for new tub/shower & surround - no layout changes. licensed plumber to replace fixtures in wet area only. wet area on ext wall - will check for proper insulation & v. barrier prior to new acrylic panels installed. Replace  1 window - tempered & obscured/VB/R-3,YOUR HOME IMPROVEMENT COMPANY LLC *UNLIMITED*,9700.0,0.0,,,1805 S 09TH ST W,,9700.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00468,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,HAYDEN HOMES LLC,,82598.69,,297333.48,5795 HORN RD,SFR-DET,82598.69,214734.78999999998,Single Dwelling Detached,New Construction,1,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00494,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES / SFR / Frame bathroom, remove existing interior wall, new door to rear bedroom",OWNER,1000.0,0.0,,,520 W ADDISON ST,,1000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00500,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing to bare decking / install new edge metal / install new underlayment including ice & water membrane on all eaves and valleys / install new limited lifetime architectural shingles / install new pipe boots / install new ridge vent and cap / INSTALL PER IRC & LISTING / 2 STORY / 10:12 / VB/R-3,DERRICK G SMITH ROOFING LLC,23925.0,0.0,,,1440 SAINT ANN DR,,23925.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00506,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/VB/R-3 / Remove existing deck. Replace with new 20’x22’ deck in existing footprint./VB/R-3,RANGE WEST CONSTRUCTION LLC,20000.0,0.0,,,180 GRANDVIEW WAY,,20000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00549,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/SFR/Remove current tub and shower and build one large walk in shower in their place / Remove one (1) non load bearing wall in bathroom to open up floor space / Replace one (1) window in bath with a high lite window in new shower space / Install sheeting, insulation and siding to cover exterior repair area after window replacement / Install concrete backer board on subfloor of bathroom and a waterproof substrate on shower walls / Build out custom walk in shower pan with appropriate waterproofing prior to tile work / Tile bathroom floor and shower area / Minor electrical relocation after wall removal / Shower trap and mixing valve relocation into new shower configuration/VB/R-3",MID MOUNTAIN MAINTENANCE AND REMODEL LLC,33000.0,0.0,,,124 SOUTHRIDGE DR,,33000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00555,,BANRG - Add/Alter Garage/Carport,,"SFR / Build one interior wall in detached 2.5 car garage to create a secure storage/workshop space (approx. 160 sq ft in 0.5 area) that will have its own entrance via an existing door (~38"") such that the space will be secure by not being open/accessible when the main garage door is open to 2 car space.  Interior wall expected to be 9' high with 2x4 studs 16 inch on center with plate bolted into concrete garage floor, finished on both sides using drywall.  Plan to finish all walls/ceiling within secure storage/workshop space.  Garage already has its own breaker box (rated at 100 amp).",OWNER,3000.0,0.0,,,1104 EATON ST,,3000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00573,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISTING / ICE AND WATER SHIELD ON FIRST TWO ROWS / FELT UNDERLAYMENT / 30 YR SHINGLE / INSTALL PER IRC AND LISTING / 6:12 / VB/R-3,BLACK MOUNTAIN CONTRACTORS LLC,11850.0,0.0,,,2325 HIGHWOOD DR,,11850.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00584,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 40-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 5:12 / VB / R3,RHINO ROOFING,15000.0,0.0,,,337 S 04TH ST W,,15000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00585,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# felt / replace w/ a 30-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / OBSERVE LOW SLOPE REQUIREMENTS / 3:12 / VB / R3

LAP UNDERLAYMENT 19 INCHES FOR ASPHALT SHINGLE APPLICATION ON ROOFS WITH SLOPES 2:12 UP TO 4:12. IWP IS REQUIRED AS PRESCRIBED IN CODE. ASPHALT SHINGLES CANNOT BE INSTALLED ON SLOPES LESS THAN 2:12.",RHINO ROOFING,8000.0,0.0,,,1438 SHERWOOD ST,,8000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00588,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge ice ad water on eaves / new stater course felt / new OC Duration shingles / ridge vent and ridge cap / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,A & B ROOFING CO,24310.0,0.0,,,2306 42ND ST,,24310.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00592,,BRRRS - Reroof or Reside Residential,,SFR / Install new roofnover existing roof /Roof currently has 1 layer of shingles in good shape no curling or damage / installing asphalt shingles and new roof jack vents / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,PARKER CONSTRUCTION,6000.0,0.0,,,6887 LINDA VISTA BLVD,,6000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00593,,BRRRS - Reroof or Reside Residential,,SFR / Remove and dispose of previous roofing materials / Clean deck. Install drip edge / Install 2 rows of ice and water barrier along eaves and up all valleys / Install underlayment on the rest of roof / Install starter along all eaves and rakes / Install GAF Timberline HDZ shingles / ridge vent and timbertex ridgecap shingles / INSTALL PER IRC AND LISTING / 5:12 / VB / R3,CLW CONSTRUCTION LLC,10000.0,0.0,,,5430 PROSPECT DR,,10000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00598,,BRRRS - Reroof or Reside Residential,,SFR - HOME / Tear off old roofing & underlayment / Install new ice & water / new synthetic underlayment / Install new OC Duration shingles / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,OWNER,4600.0,0.0,,,1856 ERNEST AVE,,4600.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00599,,BRRRS - Reroof or Reside Residential,,SFR - DETACHED GARAGE / Tear off old roofing & underlayment / Install new ice & water / new synthetic underlayment / Install new OC Duration shingles / INSTALL PER IRC AND LISTING / 4:12 / VB / U,OWNER,4600.0,0.0,,,1856 ERNEST AVE,,4600.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00601,,BRRRS - Reroof or Reside Residential,,SFR / tear off and removal old roofing materials / install new architectural shingles / ice in water / synthetic underlayment / ridge cap vent / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,SIMPLY THE BEST ROOFING,15400.0,0.0,,,432 KING ST,,15400.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00607,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing asphalt shingles / Install: malarkey ice and water shield to code or better / synthetic underlayment / drip edge metal / plumbing pipe boots / Vista shingles and cap / with continuous attic venting at the ridge / INSTALL PER IRC AND LISTING / 5:12 / VB / R3,DUNN WRIGHT ROOFING AND REMODEL LLC,15590.0,0.0,,,160 N EASY ST,,15590.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00610,,BRRRS - Reroof or Reside Residential,,SFR / Remove old roofing / Install synthetic underlayment / Install ice and water shield / Install Malarkey legacy shingles / Install style d metal / Install ridge vent and ridge cap / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,IVANS ROOFING AND CONSTRUCTION LLC,25400.0,0.0,,,1318 KHANABAD DR,,25400.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00613,,BRRRS - Reroof or Reside Residential,,DET GARAGE / Remove shingles and replace with synthetic underlayment / ice and water shield / new GAF Timberline HDZ Shingles / INSTALL PER IRC & LISITNG / 6:12 / SINGLE STORY / VB/U,FISHER FAMILY CONSTRUCTION,2400.0,0.0,,,412 EDDY AVE,,2400.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00616,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing shingles and underlayment /  Install ice/water and synthetic underlayment per cod /  Install asphalt shingles per code / INSTALL PER IRC & LISTING / 6:12 / SINGLE STORY / VB/R-3,MIGHTY DOG ROOFING 157,13000.0,0.0,,,905 COOPER ST,,13000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00617,,BRRRS - Reroof or Reside Residential,,SFR / remove 2 layers of asphalt shingles / apply proper ice and water shield to all eaves and valleys per Missoula building code along with synthetic under laminate to remaining areas / Install new 40 year owens corning duration asphalt shingles to roof with ridge venting / INSTALL PER IRC & LISTING / 4:12 / 2 STORIES / VB/R-3,BOYCE ROOFING AND CONSTRUCTION LLC,6700.0,0.0,,,5930 APRIL LN,,6700.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00620,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing shingles and underlayment / Install ice/water and synthetic underlayment per code / Install asphalt shingles per code / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,MIGHTY DOG ROOFING 157,9600.0,0.0,,,107 E KENT AVE,,9600.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00621,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing shingles and underlayment / Install ice/water and synthetic underlayment per code / Install asphalt shingles per code / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,MIGHTY DOG ROOFING 157,7500.0,0.0,,,2606 DUNCAN DR,,7500.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00622,,BRRRS - Reroof or Reside Residential,,SFR / Tear off existing asphalt shingle roof down to decking / Ice-guard installed 2' past end-wall (2-rows) / Malarkey Highlander Nex Architectual shingle roofing system install / INSTALL PER IRC AND LISTING / 7:12 / VB / R3,HAVOC ROOFING LLC,12500.0,0.0,,,2130 GILBERT AVE,,12500.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00623,,BRRRS - Reroof or Reside Residential,,SFR / Removing & replacing 27 squares shingles only / synthetic underlayment / ice + water shield / Owens Corning Duration / INSTALL PER IRC AND LISTING / 9:12 / VB / R3,"INFINITY ROOFING & SIDING, LLC",19310.73,0.0,,,3841 CONCORD DR,,19310.73,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00627,,BRRRS - Reroof or Reside Residential,,"SFR / Removal and proper disposal of existing/old roofing material to wood deck / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IRC AND LISTING / 6:12 / VB / R3",INDEPENDENT ROOFING LLC,17000.0,0.0,,,1715 COOPER ST,,17000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00629,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 40-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,RHINO ROOFING,18000.0,0.0,,,645 BONDURANT CT,,18000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00630,,BRRRS - Reroof or Reside Residential,,SFR / Re-roof / R&R / 1 layer arch. Shingles 50-yr GAF / IWS / CRV / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,JARED LANGLEY ENTERPRISES INC,25000.0,0.0,,,1715 ERNEST AVE,,25000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00631,,BRRRS - Reroof or Reside Residential,,SFR / to remove old roofing / to install ice & water shield / to install GAF Tigerpaw underlayment / to install GAF Timberline HDz architectural shingles / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,ABOVE THE REST ROOFING,5900.0,0.0,,,1031 COOLEY ST,,5900.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00634,,BRRRS - Reroof or Reside Residential,,SFR / remove old metal siding and roofing and replace with new metal siding and roofing.  all window and door openings are to remain the same.  repair sheeting as needed.  no structural changes / INSTALL PER IRC & LISTING / 4:12 / SINGLE STORY / VB/R-3,OWNER,10000.0,0.0,,,1050 MILTON ST,,10000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00635,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 50-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,RHINO ROOFING,12000.0,0.0,,,2327 W CRESCENT DR,,12000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00636,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 40-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING  / 7:12 / VB / R3,RHINO ROOFING,15500.0,0.0,,,2647 STRATFORD LN,,15500.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00637,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 40-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,RHINO ROOFING,21000.0,0.0,,,102 WESTVIEW DR,,21000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00638,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing to bare decking / install new edge metal / install new underlayment including ice & water membrane on all eaves and valleys / install new limited lifetime architectural shingles / install new pipe boots / install new ridge vent and cap / INSTALL PER IRC AND LISTING / 5:12 / VB / R3,DERRICK G SMITH ROOFING LLC,18975.0,0.0,,,1220 CREEK CROSSING,,18975.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00639,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install required synthetic underlayment / Install new architectural shingles / INSTALL PER IRC AND LISTING / 5:12 / VB / R3,TAYLOR ROOFING AND CONSTRUCTION,12000.0,0.0,,,1721 HELEN AVE,,12000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00641,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# felt / replace w/ a 50-year Malarkey Shingle, / Malarkey #1030 Synthetic underlayment /  Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 10:12 / VB / R3",RHINO ROOFING,20000.0,0.0,,,5064 VICTOR CT,,20000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00645,,BRRRS - Reroof or Reside Residential,,SFR / Install Hardi lap siding to exterior,OWNER,5000.0,0.0,,,4405 23RD AVE,,5000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00646,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 40-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 7:12 / VB / R3,RHINO ROOFING,17000.0,0.0,,,8707 MASHIE LN,,17000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00650,,BRRRS - Reroof or Reside Residential,,SFR / Replacing the roof on the house / new ice and water in the valleys and bottom / GAF underlayment on the rest / GAF architectural shingles / new metal drip edge / ATTACHED GARAGE - install new rubber roofing /INSTALL PER IRC AND LISTING / OBSERVE LOW SLOPE REQUIREMENTS / 5:12 & 0:12 / VB / R3,MOUNTAIN PEAK BUILDERS,16000.0,0.0,,,543 S 06TH ST E,,16000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
02 - Remodel Residential,2024-MSS-RES-00651,,BRRRS - Reroof or Reside Residential,,"SFR / REROOF/R&R/IWS/INSTALL SYNTHETIC UNDERLAYMENT/INSTALL 1 LAYER COMP GAF 50-YR SHINGLES / 2 STORIES / INSTALL PER IRC & LISTING / OBSERVE LOW SLOPE REQUIREMENTS/CRV/SLOPE 2-24:12/

LAP UNDERLAYMENT 19 INCHES FOR ASPHALT SHINGLE APPLICATION ON ROOFS WITH SLOPES 2:12 UP TO 4:12. IWP IS REQUIRED AS PRESCRIBED IN CODE. ASPHALT SHINGLES CANNOT BE INSTALLED ON SLOPES LESS THAN 2:12.",JARED LANGLEY ENTERPRISES INC,25000.0,0.0,,,438 ROLLINS ST,,25000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2024-07-01,July,07,2024,2025
